id,Date_received,Product,Sub_product,Issue,Sub_issue,Consumer_complaint_narrative,Company_public_response,Company,State,ZIP_code,Tags,Consumer_consent_provided,Submitted_via,Date_sent_to_company,Company_response_to_consumer,Timely_response,Consumer_disputed,Complaint_ID
638766,2011-12-26,Mortgage,Conventional fixed mortgage,Loan servicing  payments  escrow account,,,,JPMORGAN CHASE & CO.,CA,95023,,,Web,12/28/2011,Closed with relief,Yes,No,2336
640483,2011-12-29,Credit card,,Late fee,,,,SYNCHRONY FINANCIAL,CA,90069,,,Web,12/30/2011,Closed with relief,Yes,No,8634
640599,2011-12-05,Credit card,,Credit card protection / Debt protection,,,,FIRST NATIONAL BANK OF OMAHA,IL,60068,,,Referral,12/6/2011,Closed with relief,Yes,No,2826
640738,2011-12-10,Credit card,,Customer service / Customer relations,,,,DISCOVER BANK,CT,6611,Older American,,Web,12/12/2011,Closed without relief,Yes,No,4478
640940,2011-12-06,Credit card,,Closing/Cancelling account,,,,CAPITAL ONE FINANCIAL CORPORATION,CA,95032,,,Web,12/8/2011,Closed with relief,Yes,No,3148
641182,2011-12-22,Mortgage,Home equity loan or line of credit,Application  originator  mortgage broker,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",MA,2301,,,Web,12/22/2011,Closed without relief,Yes,No,7531
641297,2011-12-21,Credit card,,Credit card protection / Debt protection,,,,JPMORGAN CHASE & CO.,IL,60025,,,Web,12/21/2011,Closed with relief,Yes,No,7342
641730,2011-12-05,Mortgage,Conventional fixed mortgage,Loan servicing  payments  escrow account,,,,WELLS FARGO & COMPANY,CA,92065,,,Web,12/6/2011,Closed without relief,Yes,No,2889
641871,2011-12-27,Credit card,,Billing disputes,,,,JPMORGAN CHASE & CO.,FL,33496,,,Referral,12/27/2011,Closed with relief,Yes,No,69677
642210,2011-12-22,Mortgage,Other mortgage,Loan modification collection foreclosure,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",CA,90035,,,Phone,12/27/2011,Closed without relief,Yes,Yes,7688
642233,2011-12-13,Credit card,,Billing disputes,,,,"CITIBANK, N.A.",DC,20011,,,Web,12/19/2011,Closed with relief,Yes,No,5189
642447,2011-12-13,Credit card,,Billing disputes,,,,AMERICAN EXPRESS COMPANY,VA,22181,Older American,,Web,12/19/2011,Closed with relief,Yes,No,5166
643043,2011-12-02,Mortgage,Other mortgage,Application  originator  mortgage broker,,,,JPMORGAN CHASE & CO.,GA,30555,,,Phone,12/5/2011,Closed without relief,Yes,No,2558
643441,2011-12-14,Mortgage,Home equity loan or line of credit,Loan servicing  payments  escrow account,,,,REGIONS FINANCIAL CORPORATION,FL,33707,,,Phone,12/21/2011,Closed without relief,No,No,5837
644417,2011-12-20,Mortgage,Other mortgage,Credit decision / Underwriting,,,,NATIONSTAR MORTGAGE,PA,18052,,,Web,3/23/2012,Closed without relief,Yes,Yes,6901
644548,2011-12-20,Mortgage,Other mortgage,Loan modification collection foreclosure,,,,"CIT BANK, NATIONAL ASSOCIATION",CA,92691,,,Referral,12/20/2011,Closed without relief,Yes,No,5197
644765,2011-12-08,Mortgage,Conventional fixed mortgage,Loan servicing  payments  escrow account,,,,JPMORGAN CHASE & CO.,TX,77041,,,Web,12/11/2011,Closed with relief,Yes,No,4128
644785,2011-12-14,Mortgage,Conventional fixed mortgage,Loan modification collection foreclosure,,,,WELLS FARGO & COMPANY,CA,91436,Older American,,Phone,12/21/2011,Closed without relief,Yes,Yes,5795
644833,2011-12-07,Credit card,,Other,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",CA,95127,,,Referral,5/31/2012,Closed with explanation,Yes,Yes,3638
644847,2011-12-20,Credit card,,Other,,,,BARCLAYS BANK DELAWARE,SC,29485,,,Referral,12/20/2011,Closed with relief,Yes,No,6895
645309,2011-12-27,Credit card,,Identity theft / Fraud / Embezzlement,,,,U.S. BANCORP,MN,55409,Older American,,Web,12/27/2011,Closed without relief,Yes,No,8110
645910,2011-12-21,Credit card,,Billing statement,,,,"CITIBANK, N.A.",MI,48221,Older American,,Referral,12/22/2011,Closed without relief,Yes,No,7309
646255,2011-12-29,Credit card,,Identity theft / Fraud / Embezzlement,,,,PNC Bank N.A.,KY,41472,,,Referral,1/3/2012,Closed without relief,No,No,9241
646623,2011-12-06,Credit card,,Customer service / Customer relations,,,,WELLS FARGO & COMPANY,CA,94550,,,Referral,12/6/2011,Closed without relief,Yes,No,3202
646633,2011-12-16,Credit card,,APR or interest rate,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",NC,28269,,,Web,12/21/2011,Closed with relief,Yes,No,6139
647506,2011-12-02,Credit card,,Collection debt dispute,,,,CAPITAL ONE FINANCIAL CORPORATION,AZ,85716,,,Web,12/5/2011,Closed without relief,Yes,No,74366
647567,2011-12-09,Mortgage,Conventional fixed mortgage,Application  originator  mortgage broker,,,,JPMORGAN CHASE & CO.,AZ,85048,,,Web,12/11/2011,Closed without relief,Yes,No,4222
648017,2011-12-06,Mortgage,Other mortgage,Loan modification collection foreclosure,,,,JPMORGAN CHASE & CO.,MI,48314,,,Referral,12/12/2011,Closed without relief,Yes,No,4402
648258,2011-12-19,Mortgage,Other mortgage,Loan modification collection foreclosure,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",NY,11575,,,Fax,12/21/2011,Closed without relief,No,No,6621
648329,2011-12-21,Credit card,,Credit determination,,,,ZIONS BANCORPORATION,CA,90034,,,Phone,12/22/2011,Closed without relief,Yes,Yes,7370
648536,2011-12-28,Mortgage,Home equity loan or line of credit,Loan modification collection foreclosure,,,,HSBC NORTH AMERICA HOLDINGS INC.,TX,78374,,,Referral,12/30/2011,Closed without relief,Yes,No,8786
648677,2011-12-29,Mortgage,Other mortgage,Loan modification collection foreclosure,,,,U.S. BANCORP,GA,30213,,,Referral,12/30/2011,Closed without relief,Yes,No,8807
648848,2011-12-30,Credit card,,Credit determination,,,,JPMORGAN CHASE & CO.,PA,15129,,,Web,12/30/2011,Closed without relief,Yes,Yes,8715
649346,2011-12-11,Mortgage,Other mortgage,Loan modification collection foreclosure,,,,WELLS FARGO & COMPANY,FL,33127,Older American,,Web,12/14/2011,Closed without relief,Yes,No,4600
650153,2011-12-19,Mortgage,FHA mortgage,Credit decision / Underwriting,,,,JPMORGAN CHASE & CO.,MI,48076,Servicemember,,Web,12/21/2011,Closed without relief,Yes,Yes,6678
651206,2011-12-08,Mortgage,Conventional fixed mortgage,Loan modification collection foreclosure,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",NY,10033,Older American,,Web,12/11/2011,Closed without relief,Yes,Yes,4187
651749,2011-12-02,Mortgage,Conventional fixed mortgage,Loan servicing  payments  escrow account,,,,WELLS FARGO & COMPANY,MN,55372,,,Web,12/5/2011,Closed without relief,Yes,Yes,2569
652026,2011-12-28,Credit card,,Identity theft / Fraud / Embezzlement,,,,CAPITAL ONE FINANCIAL CORPORATION,FL,33496,,,Referral,12/28/2011,Closed without relief,Yes,No,8222
652120,2011-12-13,Credit card,,Customer service / Customer relations,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",NC,27828,Older American,,Web,12/19/2011,Closed with relief,Yes,No,5213
652350,2011-12-07,Credit card,,Billing disputes,,,,AMERICAN EXPRESS COMPANY,NY,11758,,,Referral,12/7/2011,Closed without relief,Yes,No,3688
652526,2011-12-11,Mortgage,Conventional fixed mortgage,Loan modification collection foreclosure,,,,U.S. BANCORP,CA,91739,,,Web,12/14/2011,Closed without relief,Yes,No,4602
652664,2011-12-05,Credit card,,Advertising and marketing,,,,SYNCHRONY FINANCIAL,MO,64112,,,Web,12/6/2011,Closed without relief,Yes,No,2896
653018,2011-12-20,Credit card,,Billing disputes,,,,CAPITAL ONE FINANCIAL CORPORATION,TX,78232,,,Web,12/21/2011,Closed with relief,Yes,No,7112
653381,2011-12-29,Mortgage,Conventional fixed mortgage,Loan servicing  payments  escrow account,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",NJ,7719,,,Web,12/29/2011,Closed without relief,No,No,8516
653667,2011-12-27,Credit card,,Collection practices,,,,"CITIBANK, N.A.",PR,926,,,Web,12/30/2011,Closed with relief,Yes,Yes,7998
654220,2011-12-07,Credit card,,Credit line increase/decrease,,,,"CITIBANK, N.A.",GA,30125,,,Referral,12/7/2011,Closed without relief,Yes,No,3621
654839,2011-12-15,Mortgage,FHA mortgage,Loan modification collection foreclosure,,,,JPMORGAN CHASE & CO.,NC,27516,,,Web,12/19/2011,Closed without relief,Yes,No,6020
656173,2011-12-24,Mortgage,Conventional adjustable mortgage (ARM),Loan modification collection foreclosure,,,,WELLS FARGO & COMPANY,CO,81615,,,Web,12/27/2011,Closed with relief,Yes,No,7908
656281,2011-12-02,Mortgage,Conventional fixed mortgage,Loan modification collection foreclosure,,,,NAVY FEDERAL CREDIT UNION,RI,2842,Servicemember,,Web,12/5/2011,Closed without relief,Yes,No,2475
656452,2011-12-08,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",NJ,8854,,,Web,12/12/2011,Closed without relief,Yes,No,4146
656626,2011-12-08,Credit card,,Credit reporting,,,,FIRST NATIONAL BANK OF OMAHA,TX,75227,,,Web,12/16/2011,Closed without relief,Yes,No,67936
657115,2011-12-29,Credit card,,Identity theft / Fraud / Embezzlement,,,,CAPITAL ONE FINANCIAL CORPORATION,FL,33436,,,Referral,12/29/2011,Closed without relief,Yes,No,69696
657219,2011-12-19,Credit card,,Credit reporting,,,,"CITIBANK, N.A.",ME,4072,,,Fax,12/21/2011,Closed without relief,Yes,No,6565
657277,2011-12-08,Credit card,,Credit reporting,,,,SYNCHRONY FINANCIAL,TX,75227,,,Web,12/8/2011,Closed without relief,Yes,Yes,67937
658312,2011-12-28,Credit card,,Balance transfer,,,,JPMORGAN CHASE & CO.,IL,60613,Older American,,Web,12/29/2011,Closed without relief,Yes,No,8403
658313,2011-12-11,Mortgage,Other mortgage,Settlement process and costs,,,,WELLS FARGO & COMPANY,CA,95603,,,Web,12/12/2011,Closed without relief,Yes,Yes,4582
658522,2011-12-07,Credit card,,Other,,,,CAPITAL ONE FINANCIAL CORPORATION,CT,6266,,,Referral,12/7/2011,Closed without relief,Yes,No,3492
659024,2011-12-09,Mortgage,Other mortgage,Loan modification collection foreclosure,,,,BB&T CORPORATION,PA,17098,,,Referral,12/13/2011,Closed without relief,Yes,No,5393
659038,2011-12-05,Credit card,,Billing disputes,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",FL,32836,,,Referral,12/5/2011,Closed without relief,Yes,Yes,2953
659052,2011-12-02,Credit card,,Transaction issue,,,,CAPITAL ONE FINANCIAL CORPORATION,MD,21659,,,Referral,12/2/2011,Closed with relief,Yes,No,2433
659107,2011-12-29,Mortgage,Conventional fixed mortgage,Other,,,,WELLS FARGO & COMPANY,FL,32266,,,Web,3/26/2012,Closed without relief,Yes,No,8492
659245,2011-12-10,Credit card,,Balance transfer,,,,JPMORGAN CHASE & CO.,NC,28117,,,Web,12/21/2011,Closed with relief,Yes,No,4519
660073,2011-12-05,Mortgage,Other mortgage,Application  originator  mortgage broker,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",IN,47042,,,Web,12/6/2011,Closed without relief,No,Yes,3102
660882,2011-12-15,Mortgage,Conventional fixed mortgage,Loan servicing  payments  escrow account,,,,JPMORGAN CHASE & CO.,MS,38863,,,Web,12/16/2011,Closed without relief,Yes,No,5912
661541,2011-12-06,Credit card,,Credit determination,,,,JPMORGAN CHASE & CO.,TX,78041,,,Referral,12/5/2011,Closed without relief,Yes,No,3154
661705,2011-12-15,Mortgage,Other mortgage,Loan modification collection foreclosure,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",NC,28307,,,Email,2/28/2012,Closed without relief,Yes,Yes,6160
662427,2011-12-08,Mortgage,Other mortgage,Loan servicing  payments  escrow account,,,,JPMORGAN CHASE & CO.,CA,92508,Older American,,Web,12/11/2011,Closed without relief,Yes,No,4162
662464,2011-12-02,Credit card,,Transaction issue,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",CA,92672,,,Referral,12/2/2011,Closed with relief,Yes,Yes,2498
662470,2011-12-11,Credit card,,Late fee,,,,JPMORGAN CHASE & CO.,PR,692,,,Web,12/12/2011,Closed with relief,Yes,No,4539
662600,2011-12-14,Mortgage,Conventional adjustable mortgage (ARM),Settlement process and costs,,,,WELLS FARGO & COMPANY,NY,10591,,,Web,12/16/2011,Closed with relief,Yes,No,5760
663065,2011-12-17,Mortgage,Other mortgage,Loan servicing  payments  escrow account,,,,NAVY FEDERAL CREDIT UNION,IN,46545,,,Referral,12/21/2011,Closed with relief,Yes,No,6442
663798,2011-12-20,Credit card,,Credit reporting,,,,CAPITAL ONE FINANCIAL CORPORATION,MD,20912,,,Email,12/20/2011,Closed without relief,Yes,No,7110
664466,2011-12-29,Mortgage,Conventional fixed mortgage,Loan servicing  payments  escrow account,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",PA,17046,,,Web,12/29/2011,Closed without relief,Yes,Yes,8460
665121,2011-12-11,Mortgage,Conventional fixed mortgage,Loan modification collection foreclosure,,,,"CITIBANK, N.A.",WA,98075,,,Web,12/13/2011,Closed with relief,Yes,No,4642
665197,2011-12-20,Credit card,,Credit reporting,,,,CAPITAL ONE FINANCIAL CORPORATION,CO,80127,,,Referral,12/20/2011,Closed without relief,Yes,Yes,7048
665369,2011-12-13,Mortgage,Conventional adjustable mortgage (ARM),Loan modification collection foreclosure,,,,JPMORGAN CHASE & CO.,FL,33705,,,Web,12/15/2011,Closed without relief,Yes,No,5274
665472,2011-12-01,Credit card,,Rewards,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",FL,33183,,,Referral,12/1/2011,Closed with relief,No,No,2203
665625,2011-12-30,Credit card,,Identity theft / Fraud / Embezzlement,,,,JPMORGAN CHASE & CO.,FL,33436,,,Referral,12/30/2011,Closed without relief,No,No,69708
665696,2011-12-12,Mortgage,Conventional adjustable mortgage (ARM),Loan modification collection foreclosure,,,,PNC Bank N.A.,TX,77080,,,Phone,12/13/2011,Closed without relief,No,No,62407
665758,2011-12-05,Credit card,,Collection debt dispute,,,,"CITIBANK, N.A.",CA,92138,,,Referral,12/6/2011,Closed without relief,Yes,No,2983
666178,2011-12-02,Credit card,,Billing disputes,,,,DISCOVER BANK,SD,57106,,,Referral,12/6/2011,Closed without relief,Yes,No,2511
666279,2011-12-14,Mortgage,Other mortgage,Loan modification collection foreclosure,,,,PROVIDENT FUNDING ASSOCIATES,FL,34135,Older American,,Phone,4/13/2012,Closed without relief,Yes,Yes,5769
666283,2011-12-02,Credit card,,Late fee,,,,"CITIBANK, N.A.",MI,48146,,,Referral,12/2/2011,Closed without relief,Yes,No,2455
666902,2011-12-29,Mortgage,Other mortgage,Loan modification collection foreclosure,,,,"CIT BANK, NATIONAL ASSOCIATION",MN,55371,,,Referral,12/29/2011,Closed without relief,Yes,Yes,8591
667771,2011-12-08,Mortgage,Conventional fixed mortgage,Loan servicing  payments  escrow account,,,,"SUNTRUST BANKS, INC.",FL,34234,Older American,,Web,12/11/2011,Closed with relief,Yes,Yes,4153
667862,2011-12-27,Mortgage,Conventional fixed mortgage,Loan servicing  payments  escrow account,,,,"CITIBANK, N.A.",NY,13027,,,Web,12/27/2011,Closed without relief,Yes,No,8040
668392,2011-12-16,Mortgage,Conventional fixed mortgage,Loan modification collection foreclosure,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",CO,81401,Older American,,Referral,12/21/2011,Closed without relief,Yes,Yes,6230
668434,2011-12-28,Credit card,,Billing disputes,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",CA,90035,,,Web,12/29/2011,Closed with relief,Yes,No,8228
668618,2011-12-10,Credit card,,Identity theft / Fraud / Embezzlement,,,,CAPITAL ONE FINANCIAL CORPORATION,TN,37211,Older American,,Web,12/20/2011,Closed without relief,Yes,No,4486
669680,2011-12-06,Credit card,,Billing disputes,,,,CAPITAL ONE FINANCIAL CORPORATION,MN,56364,,,Web,12/12/2011,Closed without relief,Yes,No,3144
669843,2011-12-11,Mortgage,Conventional fixed mortgage,Loan modification collection foreclosure,,,,HSBC NORTH AMERICA HOLDINGS INC.,NY,11210,,,Web,12/21/2011,Closed without relief,Yes,Yes,4563
670846,2011-12-22,Credit card,,Credit reporting,,,,"CITIBANK, N.A.",TX,75063,,,Referral,12/22/2011,Closed without relief,Yes,Yes,7565
670941,2011-12-06,Credit card,,Collection debt dispute,,,,"CITIBANK, N.A.",NY,12804,,,Referral,12/6/2011,Closed without relief,Yes,No,3207
670955,2011-12-13,Credit card,,Late fee,,,,WELLS FARGO & COMPANY,VA,20147,,,Web,12/16/2011,Closed with relief,Yes,No,5424
670982,2011-12-31,Mortgage,FHA mortgage,Loan modification collection foreclosure,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",MN,55428,,,Web,1/3/2012,Closed without relief,Yes,No,8995
671040,2011-12-08,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,,,WELLS FARGO & COMPANY,MT,59716,Older American,,Web,12/8/2011,Closed without relief,Yes,No,3982
671211,2011-12-19,Credit card,,Identity theft / Fraud / Embezzlement,,,,AMERICAN EXPRESS COMPANY,MI,48108,,,Referral,8/2/2012,Closed with explanation,Yes,No,6753
671478,2011-12-08,Mortgage,Conventional fixed mortgage,Loan servicing  payments  escrow account,,,,OCWEN LOAN SERVICING LLC,CA,92061,,,Web,12/12/2011,Closed without relief,Yes,No,4054
671648,2011-12-22,Credit card,,Advertising and marketing,,,,CAPITAL ONE FINANCIAL CORPORATION,MD,20878,,,Web,12/27/2011,Closed without relief,Yes,No,7746
671688,2011-12-01,Credit card,,Billing disputes,,,,"CITIZENS FINANCIAL GROUP, INC.",FL,33185,,,Referral,12/5/2011,Closed without relief,No,No,2226
671811,2011-12-06,Credit card,,Collection debt dispute,,,,"CITIBANK, N.A.",GA,30022,,,Referral,12/14/2011,Closed with relief,Yes,No,5734
671830,2011-12-30,Credit card,,Other,,,,DISCOVER BANK,NY,10016,,,Phone,1/4/2012,Closed without relief,Yes,No,8743
672183,2011-12-16,Credit card,,Other,,,,U.S. BANCORP,NC,28594,,,Web,12/16/2011,Closed without relief,Yes,Yes,78262
672484,2011-12-06,Credit card,,Closing/Cancelling account,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",PA,19145,,,Referral,12/6/2011,Closed without relief,No,No,3381
672603,2011-12-30,Credit card,,APR or interest rate,,,,WELLS FARGO & COMPANY,CA,94611,,,Web,12/30/2011,Closed without relief,Yes,Yes,8731
673173,2011-12-21,Mortgage,Conventional fixed mortgage,Settlement process and costs,,,,BB&T CORPORATION,NC,27613,,,Web,12/22/2011,Closed with relief,Yes,No,5025
673219,2011-12-14,Credit card,,Identity theft / Fraud / Embezzlement,,,,DISCOVER BANK,TX,76054,Older American,,Postal mail,12/21/2011,Closed without relief,Yes,No,5619
673396,2011-12-02,Credit card,,Billing disputes,,,,FIRST NATIONAL BANK OF OMAHA,GA,30224,,,Referral,12/2/2011,Closed with relief,No,No,2434
673577,2011-12-23,Mortgage,Conventional fixed mortgage,Loan modification collection foreclosure,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",TN,38572,"Older American, Servicemember",,Web,12/28/2011,Closed without relief,Yes,Yes,7864
673726,2011-12-19,Credit card,,Closing/Cancelling account,,,,"CITIBANK, N.A.",WA,99336,,,Referral,12/20/2011,Closed without relief,Yes,No,6887
673769,2011-12-12,Credit card,,Payoff process,,,,JPMORGAN CHASE & CO.,TX,77004,,,Web,12/16/2011,Closed with relief,Yes,No,5111
674576,2011-12-06,Mortgage,Other mortgage,Loan modification collection foreclosure,,,,JPMORGAN CHASE & CO.,VA,20181,,,Referral,12/16/2011,Closed without relief,Yes,No,6143
674937,2011-12-13,Mortgage,Other mortgage,Loan servicing  payments  escrow account,,,,WELLS FARGO & COMPANY,NY,11203,,,Referral,12/13/2011,Closed without relief,Yes,No,5275
675117,2011-12-01,Credit card,,Collection debt dispute,,,,"CITIBANK, N.A.",IN,46320,,,Referral,12/5/2011,Closed with relief,Yes,No,2391
675370,2011-12-12,Credit card,,Billing disputes,,,,CAPITAL ONE FINANCIAL CORPORATION,MN,56201,"Older American, Servicemember",,Web,12/13/2011,Closed without relief,Yes,No,4773
676480,2011-12-19,Mortgage,Conventional fixed mortgage,Loan servicing  payments  escrow account,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",MA,1721,,,Referral,12/20/2011,Closed without relief,No,No,6668
676984,2011-12-03,Credit card,,Collection practices,,,,DISCOVER BANK,NY,10028,,,Web,12/6/2011,Closed without relief,Yes,No,2729
677118,2011-12-30,Credit card,,Collection debt dispute,,,,CAPITAL ONE FINANCIAL CORPORATION,AZ,85014,,,Web,1/3/2012,Closed without relief,Yes,Yes,8884
677153,2011-12-05,Credit card,,Credit determination,,,,SYNCHRONY FINANCIAL,OH,44017,,,Referral,12/5/2011,Closed without relief,Yes,No,2854
677303,2011-12-30,Credit card,,Balance transfer,,,,"BANK OF AMERICA, NATIONAL ASSOCIATION",PA,17033,,,Web,12/30/2011,Closed without relief,Yes,No,8760
677699,2011-12-06,Mortgage,Other mortgage,Loan servicing  payments  escrow account,,,,M&T BANK CORPORATION,NY,10989,,,Referral,12/9/2011,Closed with relief,Yes,No,84934
677818,2011-12-12,Mortgage,Conventional fixed mortgage,Loan modification collection foreclosure,,,,JPMORGAN CHASE & CO.,TX,75972,,,Web,12/14/2011,Closed without relief,Yes,Yes,4814
